NJ0LAXP01   00NJ0LAXP01 00111409249729NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021VEERRAGHU           VEERRAGHU BIRA                     BIRA HOUSE NO 1                                                       GERMANTOWN                    NJ07001    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJ0LAXP02   00NJ0LAXP02 00111409249734NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021VEERRAGHU           VEERRAGHU BIRA                     BIRA HOUSE NO 1                                                       GERMANTOWN                    NJ07001    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJ0LAXP03   00NJ0LAXP03 00111409249739NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021VEERRAGHU           VEERRAGHU BIRA                     BIRA HOUSE NO 1                                                       GERMANTOWN                    NJ07001    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJ0LAXP04   00NJ0LAXP04 00111409249743NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021VEERRAGHU           VEERRAGHU BIRA                     BIRA HOUSE NO 1                                                       GERMANTOWN                    NJ07001    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJ0LAXP05   00NJ0LAXP05 00111409249748NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021VEERRAGHU           VEERRAGHU BIRA                     BIRA HOUSE NO 1                                                       GERMANTOWN                    NJ07001    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJ0LAXP06   00NJ0LAXP06 00111409249753NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021VEERRAGHU           VEERRAGHU BIRA                     BIRA HOUSE NO 1                                                       GERMANTOWN                    NJ07001    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJ0LAXP07   00NJ0LAXP07 00111409249761NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021VEERRAGHU           VEERRAGHU BIRA                     BIRA HOUSE NO 1                                                       GERMANTOWN                    NJ07001    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJ0LAXP08   00NJ0LAXP08 00111409249764NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021VEERRAGHU           VEERRAGHU BIRA                     BIRA HOUSE NO 1                                                       GERMANTOWN                    NJ07001    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJ0LAXP09   00NJ0LAXP09 00111409249772NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021VEERRAGHU           VEERRAGHU BIRA                     BIRA HOUSE NO 1                                                       GERMANTOWN                    NJ07001    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJ0LAXP10   00NJ0LAXP10 00111409249526NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021VEERRAGHU           VEERRAGHU BIRA                     BIRA HOUSE NO 1                                                       GERMANTOWN                    NJ07001    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJ0LAXP11   00NJ0LAXP11 00111409249532NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021VEERRAGHU           VEERRAGHU BIRA                     BIRA HOUSE NO 1                                                       GERMANTOWN                    NJ07001    FER0012                       NJ1234                        00000000          00000000          000000000000   D
