NJKOKHA01   00NJKOKHA01 00111408992867NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021SCHUMONE            SCHUMONE MICHAEL                   OZWAL ST1                                                             GERMANTOWN                    NJ07001    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJKOKHA02   00NJKOKHA02 00111408992870NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021SCHUMTWO            SCHUMTWO MICHAEL                   OZWAL ST2                                                             GERMANTOWN                    NJ07001    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJKOKHA03   00NJKOKHA03 00111408992878NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021SCHUMTHREE          SCHUMTHREE MICHAEL                 OZWAL ST3                                                             GERMANTOWN                    NJ07001    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJKOKHA04   00NJKOKHA04 00111408992880NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021SCHUMFOUR           SCHUMFOUR MICHAEL                  OZWAL ST4                                                             GERMANTOWN                    NJ07001    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJKOKHA05   00NJKOKHA05 00111408992887NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021SCHUMFIVE           SCHUMFIVE MICHAEL                  OZWAL ST5                                                             GERMANTOWN                    NJ07001    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJKOKHA06   00NJKOKHA06 00111408992893NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021SCHUMSIX            SCHUMSIX MICHAEL                   OZWAL ST6                                                             GERMANTOWN                    NJ07001    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJKOKHA07   00NJKOKHA07 00111408992894NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021SCHUMSEVEN          SCHUMSEVEN MICHAEL                 OZWAL ST7                                                             GERMANTOWN                    NJ07001    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJKOKHA08   00NJKOKHA08 00111408992903NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021SCHUMEIGHT          SCHUMEIGHT MICHAEL                 OZWAL ST8                                                             GERMANTOWN                    NJ07001    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJKOKHA09   00NJKOKHA09 00111408992906NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021SCHUMNINE           SCHUMNINE MICHAEL                  OZWAL ST9                                                             GERMANTOWN                    NJ07001    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJKOKHA10   00NJKOKHA10 00111408992909NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021SCHUMTEN            SCHUMTEN MICHAEL                   OZWAL ST10                                                            GERMANTOWN                    NJ07001    FER0012                       NJ1234                        00000000          00000000          000000000000   D
