NJZOG1P01   00NJZOG1P01 00111409051609NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021XANONE              XANONE CAGE                        BARONE STREET 1                                                       GERMANTOWN                    NJ07001    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJZOG1P02   00NJZOG1P02 00111409051610NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021XANTWO              XANTWO CAGE                        BARONE STREET 2                                                       GERMANTOWN                    NJ07001    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJZOG1P03   00NJZOG1P03 00111409051619NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021XANTHREE            XANTHREE CAGE                      BARONE STREET 3                                                       GERMANTOWN                    NJ07001    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJZOG1P04   00NJZOG1P04 00111409051621NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021XANFOUR             XANFOUR CAGE                       BARONE STREET 4                                                       GERMANTOWN                    NJ07001    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJZOG1P05   00NJZOG1P05 00111409051625NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021XANFIVE             XANFIVE CAGE                       BARONE STREET 5                                                       GERMANTOWN                    NJ07001    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJZOG1P06   00NJZOG1P06 00111409051634NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021XANSIX              XANSIX CAGE                        BARONE STREET 6                                                       GERMANTOWN                    NJ07001    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJZOG1P07   00NJZOG1P07 00111409051638NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021XANSEVEN            XANSEVEN CAGE                      BARONE STREET 7                                                       GERMANTOWN                    NJ07001    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJZOG1P08   00NJZOG1P08 00111409051643NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021XANEIGHT            XANEIGHT CAGE                      BARONE STREET 8                                                       GERMANTOWN                    NJ07001    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJZOG1P09   00NJZOG1P09 00111409051648NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021XANNINE             XANNINE CAGE                       BARONE STREET 9                                                       GERMANTOWN                    NJ07001    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJZOG1P10   00NJZOG1P10 00111409051654NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021XANTEN              XANTEN CAGE                        BARONE STREET 10                                                      GERMANTOWN                    NJ07001    FER0012                       NJ1234                        00000000          00000000          000000000000   D
