NJSP24P1    00NJSP24P1  00111409291286NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021SCHMELER            SCHMELER TIARA                     680 JONES DIVIDE                                                      GERMANTOWN                    NJ07001    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJSP24P2    00NJSP24P2  00111409291289NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021GREENFELDER         GREENFELDER LEIF                   381 BUCKRIDGE MILLS                                                   GERMANTOWN                    NJ07001    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJSP24P3    00NJSP24P3  00111409291292NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021FRAMI               FRAMI DULCE                        193 METZ COVE                                                         GERMANTOWN                    NJ07001    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJSP24P4    00NJSP24P4  00111409291296NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021HARRIS              HARRIS CASSANDRA                   42327 LAVERNA MEADOWS                                                 GERMANTOWN                    NJ07001    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJSP24P5    00NJSP24P5  00111409291302NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021GLEASON             GLEASON GEORGIANNA                 571 CHESTER COVE                                                      GERMANTOWN                    NJ07001    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJSP24P6    00NJSP24P6  00111409291306NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021CONROY              CONROY MICHEL                      430 BETTY VILLAGE                                                     GERMANTOWN                    NJ07001    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJSP24P7    00NJSP24P7  00111409291309NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021KEEBLER             KEEBLER HOPE                       084 EDWARDO ROADS                                                     GERMANTOWN                    NJ07001    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJSP24P8    00NJSP24P8  00111409291312NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021ALTENWERTH          ALTENWERTH NELLA                   67311 ALIYAH TUNNEL                                                   GERMANTOWN                    NJ07001    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJSP24P9    00NJSP24P9  00111409291317NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021TRANTOW             TRANTOW ANIBAL                     979 ELVERA LODGE                                                      GERMANTOWN                    NJ07001    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJSP24P10   00NJSP24P10 00111409291323NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021HOMENICK            HOMENICK SELENA                    419 GLEASON DRIVES                                                    GERMANTOWN                    NJ07001    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJSP24P11   00NJSP24P11 00111409291326NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021KLEIN               KLEIN ELISE                        597 CREMIN CENTER                                                     GERMANTOWN                    NJ07001    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJSP24P12   00NJSP24P12 00111409291330NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021EMARD               EMARD VICKY                        7583 KUPHAL TRAFFICWAY                                                GERMANTOWN                    NJ07001    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJSP24P13   00NJSP24P13 00111409291333NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021JONES               JONES VERLIE                       13418 RATH GROVES                                                     GERMANTOWN                    NJ07001    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJSP24P14   00NJSP24P14 00111409291336NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021PADBERG             PADBERG VIDAL                      203 ENOLA DALE                                                        GERMANTOWN                    NJ07001    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJSP24P15   00NJSP24P15 00111409291341NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021RITCHIE             RITCHIE LAURIANE                   542 VIDA FIELD                                                        GERMANTOWN                    NJ07001    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJSP24P16   00NJSP24P16 00111409291347NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021WILLMS              WILLMS LUCIANO                     457 BODE VILLAGE                                                      GERMANTOWN                    NJ07001    FER0012                       NJ1234                        00000000          00000000          000000000000   D
