NJ02NION01  00NJ02NION0100111409266451NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021AUTO                AUTO KSRONE                        KSR STREET1                                                           GERMANTOWN                    NJ07001    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJ02NION02  00NJ02NION0200111409266452NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021AUTO                AUTO KSRTWO                        KSR STREET2                                                           GERMANTOWN                    NJ07001    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJ02NION03  00NJ02NION0300111409266459NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021AUTO                AUTO KSRTHREE                      KSR STREET3                                                           GERMANTOWN                    NJ07001    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJ02NION04  00NJ02NION0400111409266464NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021AUTO                AUTO KSRFOUR                       KSR STREET4                                                           GERMANTOWN                    NJ07001    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJ02NION05  00NJ02NION0500111409266469NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021AUTO                AUTO KSRFIVE                       KSR STREET5                                                           GERMANTOWN                    NJ07001    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJ02NION06  00NJ02NION0600111409266476NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021AUTO                AUTO KSRSIX                        KSR STREET6                                                           GERMANTOWN                    NJ07001    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJ02NION07  00NJ02NION0700111409266479NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021AUTO                AUTO KSRSEVEN                      KSR STREET7                                                           GERMANTOWN                    NJ07001    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJ02NION08  00NJ02NION0800111409266486NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021AUTO                AUTO KSREIGHT                      KSR STREET8                                                           GERMANTOWN                    NJ07001    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJ02NION09  00NJ02NION0900111409266488NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021AUTO                AUTO KSRNINE                       KSR STREET9                                                           GERMANTOWN                    NJ07001    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJ02NION10  00NJ02NION1000111409266494NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021AUTO                AUTO KSRTEN                        KSR STREET10                                                          GERMANTOWN                    NJ07001    FER0012                       NJ1234                        00000000          00000000          000000000000   D
