NJFDOK1P1   00NJFDOK1P1 00111409294064NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021BLOCK               BLOCK SANTA                        3214 ZULAUF MILL                                                      GERMANTOWN                    NJ07001    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJFDOK1P2   00NJFDOK1P2 00111409294068NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021WILLIAMSON          WILLIAMSON EUSEBIO                 7584 MERTZ VIEW                                                       GERMANTOWN                    NJ07001    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJFDOK1P3   00NJFDOK1P3 00111409294076NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021HAND                HAND SEAN                          7931 VANDERVORT FALLS                                                 GERMANTOWN                    NJ07001    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJFDOK1P4   00NJFDOK1P4 00111409294079NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021BREITENBERG         BREITENBERG POLLY                  4527 ELYSSA TRACK                                                     GERMANTOWN                    NJ07001    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJFDOK1P5   00NJFDOK1P5 00111409294083NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021BEDNAR              BEDNAR DIAMOND                     78992 KEVIN UNION                                                     GERMANTOWN                    NJ07001    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJFDOK1P6   00NJFDOK1P6 00111409294087NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021BARTON              BARTON JAMEY                       05764 AUDIE PIKE                                                      GERMANTOWN                    NJ07001    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJFDOK1P7   00NJFDOK1P7 00111409294092NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021REILLY              REILLY ARNALDO                     5706 BOSCO VILLAGE                                                    GERMANTOWN                    NJ07001    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJFDOK1P8   00NJFDOK1P8 00111409294100NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021HELLER              HELLER DON                         3493 JACOBSON DRIVE                                                   GERMANTOWN                    NJ07001    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJFDOK1P9   00NJFDOK1P9 00111409294104NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021WEHNER              WEHNER SELENA                      0532 HETTINGER CENTER                                                 GERMANTOWN                    NJ07001    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJFDOK1P10  00NJFDOK1P1000111409294109NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021NICOLAS             NICOLAS MARCELLA                   23842 ZBONCAK SPUR                                                    GERMANTOWN                    NJ07001    FER0012                       NJ1234                        00000000          00000000          000000000000   D
