NJPSNY3P1   00NJPSNY3P1 00111409287002NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021MCKENZIE            MCKENZIE MINERVA                   8526 SAUER ESTATES                                                    GERMANTOWN                    NJ07001    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJPSNY3P2   00NJPSNY3P2 00111409287004NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021KASSULKE            KASSULKE JOHATHAN                  047 RAHSAAN BROOKS                                                    GERMANTOWN                    NJ07001    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJPSNY3P3   00NJPSNY3P3 00111409287008NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021BAYER               BAYER CLEVE                        179 BARBARA ISLE                                                      GERMANTOWN                    NJ07001    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJPSNY3P4   00NJPSNY3P4 00111409287012NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021MILLER              MILLER REAGAN                      15557 HOPPE WELL                                                      GERMANTOWN                    NJ07001    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJPSNY3P5   00NJPSNY3P5 00111409287016NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021BAILEY              BAILEY ADELIA                      29895 NITZSCHE CENTER                                                 GERMANTOWN                    NJ07001    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJPSNY3P6   00NJPSNY3P6 00111409287022NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021FRIESEN             FRIESEN AMIRA                      140 MARIAN ESTATE                                                     GERMANTOWN                    NJ07001    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJPSNY3P7   00NJPSNY3P7 00111409287024NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021HARBER              HARBER DELORES                     7726 CRONA JUNCTIONS                                                  GERMANTOWN                    NJ07001    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJPSNY3P8   00NJPSNY3P8 00111409287030NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021FEIL                FEIL MADILYN                       225 SPINKA WALKS                                                      GERMANTOWN                    NJ07001    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJPSNY3P9   00NJPSNY3P9 00111409287033NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021HOPPE               HOPPE CLARISSA                     63206 BINS POINT                                                      GERMANTOWN                    NJ07001    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJPSNY3P10  00NJPSNY3P1000111409287037NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021SCHULIST            SCHULIST ALEJANDRIN                931 LUKAS ROADS                                                       GERMANTOWN                    NJ07001    FER0012                       NJ1234                        00000000          00000000          000000000000   D
