NJKOKHP01   00NJKOKHP01 00111408992835NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021CHONE               CHONE KOKHILA                      WINMANOR STREET1                                                      GERMANTOWN                    NJ07001    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJKOKHP02   00NJKOKHP02 00111408992836NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021CHTWO               CHTWO KOKHILA                      WINMANOR STREET2                                                      GERMANTOWN                    NJ07001    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJKOKHP03   00NJKOKHP03 00111408992837NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021CHTHREE             CHTHREE KOKHILA                    WINMANOR STREET3                                                      GERMANTOWN                    NJ07001    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJKOKHP04   00NJKOKHP04 00111408992838NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021CHFOUR              CHFOUR KOKHILA                     WINMANOR STREET4                                                      GERMANTOWN                    NJ07001    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJKOKHP05   00NJKOKHP05 00111408992839NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021CHFIVE              CHFIVE KOKHILA                     WINMANOR STREET5                                                      GERMANTOWN                    NJ07001    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJKOKHP06   00NJKOKHP06 00111408992840NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021CHSIX               CHSIX KOKHILA                      WINMANOR STREET6                                                      GERMANTOWN                    NJ07001    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJKOKHP07   00NJKOKHP07 00111408992841NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021CHSEVEN             CHSEVEN KOKHILA                    WINMANOR STREET7                                                      GERMANTOWN                    NJ07001    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJKOKHP08   00NJKOKHP08 00111408992842NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021CHEIGHT             CHEIGHT KOKHILA                    WINMANOR STREET8                                                      GERMANTOWN                    NJ07001    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJKOKHP09   00NJKOKHP09 00111408992843NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021CHNINE              CHNINE KOKHILA                     WINMANOR STREET9                                                      GERMANTOWN                    NJ07001    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJKOKHP10   00NJKOKHP10 00111408992844NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021CHTEN               CHTEN KOKHILA                      WINMANOR STREET10                                                     GERMANTOWN                    NJ07001    FER0012                       NJ1234                        00000000          00000000          000000000000   D
