NJN5VB1     00NJN5VB1   00113079123340NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021FADEL               FADEL BRENDA                       77306 TORP VALLEYS                                                    NEWARK                        NJ07114    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJN5VB2     00NJN5VB2   00113079123347NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021KASSULKE            KASSULKE NARCISO                   973 EFRAIN POINTS                                                     NEWARK                        NJ07114    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJN5VB3     00NJN5VB3   00113079123352NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021THOMPSON            THOMPSON JAMISON                   0753 JOELLE VILLAGE                                                   NEWARK                        NJ07114    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJN5VB4     00NJN5VB4   00113079123331NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021LESCH               LESCH CHASE                        74031 LEMKE TRAFFICWAY                                                NEWARK                        NJ07114    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJN5VB5     00NJN5VB5   00113079123333NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021CUMMERATA           CUMMERATA NEWTON                   6748 PREDOVIC SPRING                                                  NEWARK                        NJ07114    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJN5VB6     00NJN5VB6   00113079123338NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021FEENEY              FEENEY EVA                         89864 SHAINA VIEWS                                                    NEWARK                        NJ07114    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJN5VB7     00NJN5VB7   00113079123381NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021WEBER               WEBER NAYELI                       776 GRIMES FALLS                                                      NEWARK                        NJ07114    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJN5VB8     00NJN5VB8   00113079123384NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021GAYLORD             GAYLORD BONITA                     2099 RETTA PINES                                                      NEWARK                        NJ07114    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJN5VB9     00NJN5VB9   00113079123389NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021HILPERT             HILPERT WILSON                     609 OREILLY SQUARE                                                    NEWARK                        NJ07114    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJN5VB10    00NJN5VB10  00113079123394NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021BAILEY              BAILEY EVERT                       7273 BERNHARD SQUARES                                                 NEWARK                        NJ07114    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJN5VB11    00NJN5VB11  00113079123401NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021DUBUQUE             DUBUQUE SHAYNA                     611 MOORE VILLE                                                       NEWARK                        NJ07114    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJN5VB12    00NJN5VB12  00113079123403NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021BRADTKE             BRADTKE HOLLIS                     5988 DUBUQUE PATH                                                     NEWARK                        NJ07114    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJN5VB13    00NJN5VB13  00113079123409NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021PFEFFER             PFEFFER LACEY                      7071 YUNDT SPRING                                                     NEWARK                        NJ07114    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJN5VB14    00NJN5VB14  00113079123414NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021KUHIC               KUHIC JALEN                        155 MILLS MOUNTAIN                                                    NEWARK                        NJ07114    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJN5VB15    00NJN5VB15  00113079123421NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021ROSENBAUM           ROSENBAUM FLAVIE                   565 ALIYAH HIGHWAY                                                    NEWARK                        NJ07114    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJN5VB16    00NJN5VB16  00113079123426NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021RATH                RATH HERMINIO                      871 COLTON CANYON                                                     NEWARK                        NJ07114    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJN5VB17    00NJN5VB17  00113079123428NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021LANGWORTH           LANGWORTH MAIYA                    547 MIGUEL STRAVENUE                                                  NEWARK                        NJ07114    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJN5VB18    00NJN5VB18  00113079123432NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021HERMANN             HERMANN LEA                        42994 ANKUNDING CLIFF                                                 NEWARK                        NJ07114    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJN5VB19    00NJN5VB19  00113079123437NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021MORISSETTE          MORISSETTE SHANIA                  517 JACQUES KNOLL                                                     NEWARK                        NJ07114    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJN5VB20    00NJN5VB20  00113079123446NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021BEDNAR              BEDNAR GARDNER                     6648 BAUCH ALLEY                                                      NEWARK                        NJ07114    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJN5VB21    00NJN5VB21  00113079123451NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021BEIER               BEIER ANDREANE                     53625 TESSIE BURG                                                     NEWARK                        NJ07114    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJN5VB22    00NJN5VB22  00113079123452NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021ROMAGUERA           ROMAGUERA ISOM                     7265 GARTH PLACE                                                      NEWARK                        NJ07114    FER0012                       NJ1234                        00000000          00000000          000000000000   D
