NJDSKJ341   00NJDSKJ341 00111409477040NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021WISOZK              WISOZK ENOCH                       97561 HOWE CANYON                                                     GERMANTOWN                    NJ07001    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJDSKJ342   00NJDSKJ342 00111409477044NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021CONN                CONN GERTRUDE                      6105 BROWN RIVER                                                      GERMANTOWN                    NJ07001    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJDSKJ343   00NJDSKJ343 00111409477045NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021TRANTOW             TRANTOW KEANU                      17303 MACEJKOVIC EXPRESSWAY                                           GERMANTOWN                    NJ07001    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJDSKJ344   00NJDSKJ344 00111409477052NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021LINDGREN            LINDGREN MATT                      524 CROOKS PORT                                                       GERMANTOWN                    NJ07001    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJDSKJ345   00NJDSKJ345 00111409477055NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021CHAMPLIN            CHAMPLIN JANET                     39875 DARYL FORD                                                      GERMANTOWN                    NJ07001    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJDSKJ346   00NJDSKJ346 00111409477058NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021FARRELL             FARRELL HATTIE                     25215 KUNDE LODGE                                                     GERMANTOWN                    NJ07001    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJDSKJ347   00NJDSKJ347 00111409477061NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021WEIMANN             WEIMANN CORNELL                    074 NICOLAS GLEN                                                      GERMANTOWN                    NJ07001    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJDSKJ348   00NJDSKJ348 00111409477068NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021MORISSETTE          MORISSETTE SABRINA                 624 PARISIAN PLAIN                                                    GERMANTOWN                    NJ07001    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJDSKJ349   00NJDSKJ349 00111409477071NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021RITCHIE             RITCHIE KELSIE                     214 COLLEEN UNIONS                                                    GERMANTOWN                    NJ07001    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJDSKJ3410  00NJDSKJ341000111409477076NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021SMITH               SMITH ROCIO                        783 ABIGAIL MOUNTAIN                                                  GERMANTOWN                    NJ07001    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJDSKJ3411  00NJDSKJ341100111409477077NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021JERDE               JERDE NORRIS                       35105 LAWSON TERRACE                                                  GERMANTOWN                    NJ07001    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJDSKJ3412  00NJDSKJ341200111409477082NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021BEATTY              BEATTY LOWELL                      57011 MYRON PATH                                                      GERMANTOWN                    NJ07001    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJDSKJ3413  00NJDSKJ341300111409477085NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021CARROLL             CARROLL JOSUE                      2852 JOHAN JUNCTION                                                   GERMANTOWN                    NJ07001    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJDSKJ3414  00NJDSKJ341400111409477090NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021FRANECKI            FRANECKI ADONIS                    4951 TOY BURG                                                         GERMANTOWN                    NJ07001    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJDSKJ3415  00NJDSKJ341500111409477096NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021LOCKMAN             LOCKMAN FRED                       23564 MCLAUGHLIN COURTS                                               GERMANTOWN                    NJ07001    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJDSKJ3416  00NJDSKJ341600111409477100NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021UPTON               UPTON SOLEDAD                      49078 CORDIE LOCK                                                     GERMANTOWN                    NJ07001    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJDSKJ3417  00NJDSKJ341700111409477104NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021BAUCH               BAUCH KAROLANN                     8458 BRIELLE FERRY                                                    GERMANTOWN                    NJ07001    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJDSKJ3418  00NJDSKJ341800111409477107NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021GREEN               GREEN ALISHA                       664 RUSSEL HIGHWAY                                                    GERMANTOWN                    NJ07001    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJDSKJ3419  00NJDSKJ341900111409477109NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021ROOB                ROOB REX                           866 HICKLE FORGE                                                      GERMANTOWN                    NJ07001    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJDSKJ3420  00NJDSKJ342000111409477115NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021EMMERICH            EMMERICH HEATH                     068 HAAG LIGHT                                                        GERMANTOWN                    NJ07001    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJDSKJ3421  00NJDSKJ342100111409477119NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021LINDGREN            LINDGREN DOMENICO                  411 JAKUBOWSKI FALL                                                   GERMANTOWN                    NJ07001    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJDSKJ3422  00NJDSKJ342200111409477121NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021MORAR               MORAR GAETANO                      35398 MINA LOAF                                                       GERMANTOWN                    NJ07001    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJDSKJ3423  00NJDSKJ342300111409476926NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021RODRIGUEZ           RODRIGUEZ CHEYANNE                 3814 TESS COVE                                                        GERMANTOWN                    NJ07001    FER0012                       NJ1234                        00000000          00000000          000000000000   D
