NJAUTOP001  00NJAUTOP00100111409045725NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021PONE                PONE AUTONOTICE                    MILKY STREET NO 1                                                     GERMANTOWN                    NJ07001    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJAUTOP002  00NJAUTOP00200111409045726NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021PTWO                PTWO AUTONOTICE                    MILKY STREET NO 2                                                     GERMANTOWN                    NJ07001    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJAUTOP003  00NJAUTOP00300111409045727NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021PTHREE              PTHREE AUTONOTICE                  MILKY STREET NO 3                                                     GERMANTOWN                    NJ07001    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJAUTOP004  00NJAUTOP00400111409045728NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021PFOUR               PFOUR AUTONOTICE                   MILKY STREET NO 4                                                     GERMANTOWN                    NJ07001    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJAUTOP005  00NJAUTOP00500111409045729NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021PFIVE               PFIVE AUTONOTICE                   MILKY STREET NO 5                                                     GERMANTOWN                    NJ07001    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJAUTOP006  00NJAUTOP00600111409045730NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021PSIX                PSIX AUTONOTICE                    MILKY STREET NO 6                                                     GERMANTOWN                    NJ07001    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJAUTOP007  00NJAUTOP00700111409045731NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021PSEVEN              PSEVEN AUTONOTICE                  MILKY STREET NO 7                                                     GERMANTOWN                    NJ07001    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJAUTOP008  00NJAUTOP00800111409045732NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021PEIGHT              PEIGHT AUTONOTICE                  MILKY STREET NO 8                                                     GERMANTOWN                    NJ07001    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJAUTOP009  00NJAUTOP00900111409045733NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021PNINE               PNINE AUTONOTICE                   MILKY STREET NO 9                                                     GERMANTOWN                    NJ07001    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJAUTOP010  00NJAUTOP01000111409045734NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021PTEN                PTEN AUTONOTICE                    MILKY STREET NO 10                                                    GERMANTOWN                    NJ07001    FER0012                       NJ1234                        00000000          00000000          000000000000   D
