NJ76JNP1    00NJ76JNP1  00113079181615NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021ANDERSON            ANDERSON LAVERNA                   000 SIMONIS STREAM                                                    NEWARK                        NJ07114    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJ76JNP2    00NJ76JNP2  00113079181621NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021BORER               BORER BRIONNA                      8512 CARTWRIGHT TERRACE                                               NEWARK                        NJ07114    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJ76JNP3    00NJ76JNP3  00113079181625NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021EICHMANN            EICHMANN MONIQUE                   53885 HILDA PLAINS                                                    NEWARK                        NJ07114    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJ76JNP4    00NJ76JNP4  00113079181628NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021PRICE               PRICE MAUDE                        6843 ROMAGUERA MOUNTAINS                                              NEWARK                        NJ07114    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJ76JNP5    00NJ76JNP5  00113079181600NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021ROGAHN              ROGAHN MARISA                      041 FEENEY CAPE                                                       NEWARK                        NJ07114    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJ76JNP6    00NJ76JNP6  00113079181607NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021NITZSCHE            NITZSCHE HILDEGARD                 48436 PAUCEK BROOK                                                    NEWARK                        NJ07114    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJ76JNP7    00NJ76JNP7  00113079181629NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021WEISSNAT            WEISSNAT ROSINA                    905 ORTIZ BROOK                                                       NEWARK                        NJ07114    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJ76JNP8    00NJ76JNP8  00113079181630NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021GLEICHNER           GLEICHNER MARJOLAINE               303 AUBREE FORDS                                                      NEWARK                        NJ07114    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJ76JNP9    00NJ76JNP9  00113079181638NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021WEISSNAT            WEISSNAT ALANIS                    4424 PFEFFER COURT                                                    NEWARK                        NJ07114    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJ76JNP10   00NJ76JNP10 00113079181644NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021LEDNER              LEDNER HAYLEY                      50248 LANGWORTH WALKS                                                 NEWARK                        NJ07114    FER0012                       NJ1234                        00000000          00000000          000000000000   D
