NJWS8P1     00NJWS8P1   00113079822096NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021HARTMANN            HARTMANN JARRELL                   5858 WEST KNOLL                                                       NEWARK                        NJ07114    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJWS8P2     00NJWS8P2   00113079822100NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021KILBACK             KILBACK MARCELLA                   30184 STEPHANIE PRAIRIE                                               NEWARK                        NJ07114    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJWS8P3     00NJWS8P3   00113079822109NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021CROOKS              CROOKS CHRISTOP                    29890 POWLOWSKI MEADOW                                                NEWARK                        NJ07114    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJWS8P4     00NJWS8P4   00113079821886NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021BUCKRIDGE           BUCKRIDGE MARTIN                   37112 JAMIL TURNPIKE                                                  NEWARK                        NJ07114    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJWS8P5     00NJWS8P5   00113079821892NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021SCHULTZ             SCHULTZ RON                        095 KEYSHAWN STREET                                                   NEWARK                        NJ07114    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJWS8P6     00NJWS8P6   00113079821898NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021ZIEME               ZIEME HILDA                        971 RATKE ROUTE                                                       NEWARK                        NJ07114    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJWS8P7     00NJWS8P7   00113079821900NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021KESSLER             KESSLER CHRISTOP                   32578 MARIELLE COVE                                                   NEWARK                        NJ07114    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJWS8P8     00NJWS8P8   00113079821905NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021KEEBLER             KEEBLER KEENAN                     706 CUMMERATA CENTERS                                                 NEWARK                        NJ07114    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJWS8P9     00NJWS8P9   00113079821912NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021LUETTGEN            LUETTGEN HILDA                     40364 DAYTON HOLLOW                                                   NEWARK                        NJ07114    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJWS8P10    00NJWS8P10  00113079821916NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021BASHIRIAN           BASHIRIAN JACEY                    1003 SENGER SPRINGS                                                   NEWARK                        NJ07114    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJWS8P11    00NJWS8P11  00113079822116NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021OHARA               OHARA TELLY                        48700 ADRIEN WALL                                                     NEWARK                        NJ07114    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJWS8P12    00NJWS8P12  00113079822120NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021JONES               JONES NICOLAS                      934 STONE SQUARE                                                      NEWARK                        NJ07114    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJWS8P13    00NJWS8P13  00113079822126NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021HERMANN             HERMANN DANDRE                     4861 FERRY RIVER                                                      NEWARK                        NJ07114    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJWS8P14    00NJWS8P14  00113079821920NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021STOLTENBERG         STOLTENBERG KARLEY                 2330 CHRISTOPHER HIGHWAY                                              NEWARK                        NJ07114    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJWS8P15    00NJWS8P15  00113079821924NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021ERNSER              ERNSER DOLORES                     415 SERENITY OVERPASS                                                 NEWARK                        NJ07114    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJWS8P16    00NJWS8P16  00113079821930NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021ARMSTRONG           ARMSTRONG SOLON                    904 GOLDA RUN                                                         NEWARK                        NJ07114    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJWS8P17    00NJWS8P17  00113079822129NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021SPINKA              SPINKA RYDER                       6402 BRIDGETTE FORK                                                   NEWARK                        NJ07114    FER0012                       NJ1234                        00000000          00000000          000000000000   D
