NJ8INJ1     00NJ8INJ1   00113079123973NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021WARD                WARD IMELDA                        919 BAUCH LAKE                                                        NEWARK                        NJ07114    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJ8INJ2     00NJ8INJ2   00113079123975NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021HALEY               HALEY EMELIA                       58856 ENID FORDS                                                      NEWARK                        NJ07114    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJ8INJ3     00NJ8INJ3   00113079123979NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021ZULAUF              ZULAUF BRIDIE                      046 ANNETTA UNDERPASS                                                 NEWARK                        NJ07114    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJ8INJ4     00NJ8INJ4   00113079123982NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021LEFFLER             LEFFLER ORLANDO                    278 HERTHA ALLEY                                                      NEWARK                        NJ07114    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJ8INJ5     00NJ8INJ5   00113079123987NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021LITTEL              LITTEL FRIEDA                      906 SAWAYN CREEK                                                      NEWARK                        NJ07114    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJ8INJ6     00NJ8INJ6   00113079123992NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021CRONA               CRONA SOPHIA                       84132 BARTELL ISLE                                                    NEWARK                        NJ07114    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJ8INJ7     00NJ8INJ7   00113079123997NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021DOYLE               DOYLE MAIA                         356 MERTZ VIADUCT                                                     NEWARK                        NJ07114    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJ8INJ8     00NJ8INJ8   00113079123998NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021THOMPSON            THOMPSON SHAINA                    604 LOUIE POINTS                                                      NEWARK                        NJ07114    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJ8INJ9     00NJ8INJ9   00113079124004NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021ABBOTT              ABBOTT JAIDA                       1484 TERRILL CENTER                                                   NEWARK                        NJ07114    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJ8INJ10    00NJ8INJ10  00113079124007NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021WINTHEISER          WINTHEISER MERL                    273 XANDER LOCKS                                                      NEWARK                        NJ07114    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJ8INJ11    00NJ8INJ11  00113079124010NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021JOHNS               JOHNS WAYLON                       54386 NELLE COURT                                                     NEWARK                        NJ07114    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJ8INJ12    00NJ8INJ12  00113079124015NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021RITCHIE             RITCHIE EMMETT                     70139 DUNCAN KEYS                                                     NEWARK                        NJ07114    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJ8INJ13    00NJ8INJ13  00113079123867NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021REMPEL              REMPEL EZRA                        24966 KERLUKE SUMMIT                                                  NEWARK                        NJ07114    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJ8INJ14    00NJ8INJ14  00113079123871NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021BREITENBERG         BREITENBERG MILAN                  2521 DAVIS POINT                                                      NEWARK                        NJ07114    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJ8INJ15    00NJ8INJ15  00113079123818NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021SCHNEIDER           SCHNEIDER ESMERALDA                622 FARRELL JUNCTION                                                  NEWARK                        NJ07114    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJ8INJ16    00NJ8INJ16  00113079123824NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021LARKIN              LARKIN DOMENICK                    177 ELECTA FREEWAY                                                    NEWARK                        NJ07114    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJ8INJ17    00NJ8INJ17  00113079123829NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021BOSCO               BOSCO TITO                         98738 WINDLER VALLEYS                                                 NEWARK                        NJ07114    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJ8INJ18    00NJ8INJ18  00113079123831NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021SCHAMBERGER         SCHAMBERGER ROBBIE                 806 KERLUKE MILLS                                                     NEWARK                        NJ07114    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJ8INJ19    00NJ8INJ19  00113079123875NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021STOLTENBERG         STOLTENBERG WALLACE                491 SCHULIST STRAVENUE                                                NEWARK                        NJ07114    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJ8INJ20    00NJ8INJ20  00113079123879NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021WINDLER             WINDLER EVAN                       755 THIEL OVAL                                                        NEWARK                        NJ07114    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJ8INJ21    00NJ8INJ21  00113079123882NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021BLICK               BLICK ANABEL                       10719 SWIFT LODGE                                                     NEWARK                        NJ07114    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJ8INJ22    00NJ8INJ22  00113079123886NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021EMARD               EMARD ARDELLA                      7805 JOVAN STRAVENUE                                                  NEWARK                        NJ07114    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJ8INJ23    00NJ8INJ23  00113079123834NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021MAYERT              MAYERT QUEEN                       5261 CORY FERRY                                                       NEWARK                        NJ07114    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJ8INJ24    00NJ8INJ24  00113079123838NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021BAHRINGER           BAHRINGER IGNATIUS                 924 POUROS CLIFF                                                      NEWARK                        NJ07114    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJ8INJ25    00NJ8INJ25  00113079123844NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021SPINKA              SPINKA AURORE                      311 CASSIN VILLAGE                                                    NEWARK                        NJ07114    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJ8INJ26    00NJ8INJ26  00113079123847NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021FRAMI               FRAMI ZACHERY                      56752 GREENFELDER SPURS                                               NEWARK                        NJ07114    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJ8INJ27    00NJ8INJ27  00113079123892NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021ZIEMANN             ZIEMANN OSWALD                     70375 LUPE COURT                                                      NEWARK                        NJ07114    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJ8INJ28    00NJ8INJ28  00113079123897NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021BAYER               BAYER MARLENE                      41970 SCHILLER PARK                                                   NEWARK                        NJ07114    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJ8INJ29    00NJ8INJ29  00113079123899NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021BROWN               BROWN MARISOL                      7688 ZANDER RAPIDS                                                    NEWARK                        NJ07114    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJ8INJ30    00NJ8INJ30  00113079123903NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021HAYES               HAYES MATTIE                       951 GWEN OVERPASS                                                     NEWARK                        NJ07114    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJ8INJ31    00NJ8INJ31  00113079123853NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021BERNHARD            BERNHARD FELICITA                  41989 REMPEL ISLANDS                                                  NEWARK                        NJ07114    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJ8INJ32    00NJ8INJ32  00113079123855NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021KERLUKE             KERLUKE RAFAELA                    030 WALKER ROADS                                                      NEWARK                        NJ07114    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJ8INJ33    00NJ8INJ33  00113079123861NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021JAST                JAST OZELLA                        6776 BOGISICH SHORES                                                  NEWARK                        NJ07114    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJ8INJ34    00NJ8INJ34  00113079123865NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021HODKIEWICZ          HODKIEWICZ CADE                    75066 ROLFSON BROOK                                                   NEWARK                        NJ07114    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJ8INJ35    00NJ8INJ35  00113079123908NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021KLING               KLING ANABEL                       84214 ANASTACIO FALLS                                                 NEWARK                        NJ07114    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJ8INJ36    00NJ8INJ36  00113079123912NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021KEEBLER             KEEBLER SHANELLE                   8244 BASHIRIAN SQUARE                                                 NEWARK                        NJ07114    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJ8INJ37    00NJ8INJ37  00113079123916NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021CRIST               CRIST ABDUL                        102 EDNA GREENS                                                       NEWARK                        NJ07114    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJ8INJ38    00NJ8INJ38  00113079123920NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021KOHLER              KOHLER MICHAELA                    9728 ESTHER STATION                                                   NEWARK                        NJ07114    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJ8INJ39    00NJ8INJ39  00113079123923NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021GRANT               GRANT HOUSTON                      63206 LANGWORTH WALK                                                  NEWARK                        NJ07114    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJ8INJ40    00NJ8INJ40  00113079123926NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021CARTWRIGHT          CARTWRIGHT CLAUDINE                54797 ARVEL DRIVE                                                     NEWARK                        NJ07114    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJ8INJ41    00NJ8INJ41  00113079123933NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021MARVIN              MARVIN RUBIE                       92836 ZEMLAK BROOK                                                    NEWARK                        NJ07114    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJ8INJ42    00NJ8INJ42  00113079123936NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021MORISSETTE          MORISSETTE SUSANNA                 5987 GRANVILLE STATION                                                NEWARK                        NJ07114    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJ8INJ43    00NJ8INJ43  00113079123941NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021HILPERT             HILPERT MATILDE                    0971 JAKUBOWSKI GROVE                                                 NEWARK                        NJ07114    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJ8INJ44    00NJ8INJ44  00113079123942NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021KILBACK             KILBACK LARISSA                    667 AMIR CORNERS                                                      NEWARK                        NJ07114    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJ8INJ45    00NJ8INJ45  00113079123946NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021ABBOTT              ABBOTT COURTNEY                    354 DANIEL INLET                                                      NEWARK                        NJ07114    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJ8INJ46    00NJ8INJ46  00113079123953NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021HILLS               HILLS BROOKS                       0575 LAVINA SPRINGS                                                   NEWARK                        NJ07114    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJ8INJ47    00NJ8INJ47  00113079123954NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021BOTSFORD            BOTSFORD JETTIE                    614 STROMAN SUMMIT                                                    NEWARK                        NJ07114    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJ8INJ48    00NJ8INJ48  00113079123958NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021ZIEME               ZIEME KELLY                        2778 BAILEY UNDERPASS                                                 NEWARK                        NJ07114    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJ8INJ49    00NJ8INJ49  00113079123965NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021LEANNON             LEANNON KASANDRA                   66390 WALTER TRACK                                                    NEWARK                        NJ07114    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJ8INJ50    00NJ8INJ50  00113079123966NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021KUHIC               KUHIC ENRICO                       93022 MAYER ISLE                                                      NEWARK                        NJ07114    FER0012                       NJ1234                        00000000          00000000          000000000000   D
