NJDAVMI01   00NJDAVMI01 00111409045655NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021MIRAONE             MIRAONE DAVE                       MIRA STREET1                                                          GERMANTOWN                    NJ07001    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJDAVMI02   00NJDAVMI02 00111409045656NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021MIRATWO             MIRATWO DAVE                       MIRA STREET2                                                          GERMANTOWN                    NJ07001    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJDAVMI10   00NJDAVMI10 00111409045657NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021MIRATHREE           MIRATHREE DAVE                     MIRA STREET3                                                          GERMANTOWN                    NJ07001    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJDAVMI03   00NJDAVMI03 00111409045658NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021MIRAFOUR            MIRAFOUR DAVE                      MIRA STREET4                                                          GERMANTOWN                    NJ07001    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJDAVMI04   00NJDAVMI04 00111409045659NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021MIRAFIVE            MIRAFIVE DAVE                      MIRA STREET5                                                          GERMANTOWN                    NJ07001    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJDAVMI05   00NJDAVMI05 00111409045660NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021MIRASIX             MIRASIX DAVE                       MIRA STREET6                                                          GERMANTOWN                    NJ07001    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJDAVMI06   00NJDAVMI06 00111409045661NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021MIRASEVEN           MIRASEVEN DAVE                     MIRA STREET7                                                          GERMANTOWN                    NJ07001    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJDAVMI07   00NJDAVMI07 00111409045662NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021MIRAEIGHT           MIRAEIGHT DAVE                     MIRA STREET8                                                          GERMANTOWN                    NJ07001    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJDAVMI08   00NJDAVMI08 00111409045663NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021MIRANINE            MIRANINE DAVE                      MIRA STREET9                                                          GERMANTOWN                    NJ07001    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJDAVMI09   00NJDAVMI09 00111409045664NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021MIRATEN             MIRATEN DAVE                       MIRA STREET10                                                         GERMANTOWN                    NJ07001    FER0012                       NJ1234                        00000000          00000000          000000000000   D
