NJLKH8O1    00NJLKH8O1  00111409480650NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021WILDERMAN           WILDERMAN ESTEL                    606 KAYLA FREEWAY                                                     GERMANTOWN                    NJ07001    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJLKH8O2    00NJLKH8O2  00111409480655NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021MAGGIO              MAGGIO HAVEN                       93751 STIEDEMANN UNDERPASS                                            GERMANTOWN                    NJ07001    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJLKH8O3    00NJLKH8O3  00111409480659NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021HOPPE               HOPPE LISA                         3230 PREDOVIC VIADUCT                                                 GERMANTOWN                    NJ07001    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJLKH8O4    00NJLKH8O4  00111409480664NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021COLE                COLE BRANT                         010 BOTSFORD CIRCLE                                                   GERMANTOWN                    NJ07001    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJLKH8O5    00NJLKH8O5  00111409480670NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021HETTINGER           HETTINGER NICHOLAS                 115 LITTEL STREAM                                                     GERMANTOWN                    NJ07001    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJLKH8O6    00NJLKH8O6  00111409480673NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021SWANIAWSKI          SWANIAWSKI FOSTER                  436 CODY COVES                                                        GERMANTOWN                    NJ07001    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJLKH8O7    00NJLKH8O7  00111409480678NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021PFANNERSTILL        PFANNERSTILL KASEY                 860 DELPHINE ROAD                                                     GERMANTOWN                    NJ07001    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJLKH8O8    00NJLKH8O8  00111409480685NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021NOLAN               NOLAN ARA                          51558 FLATLEY INLET                                                   GERMANTOWN                    NJ07001    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJLKH8O9    00NJLKH8O9  00111409480692NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021ARMSTRONG           ARMSTRONG DONNELL                  0023 ROMAGUERA LIGHT                                                  GERMANTOWN                    NJ07001    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJLKH8O10   00NJLKH8O10 00111409480693NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021MACEJKOVIC          MACEJKOVIC DANIELA                 274 MAYER SQUARES                                                     GERMANTOWN                    NJ07001    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJLKH8O11   00NJLKH8O11 00111409480700NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021RUNOLFSDOTTIR       RUNOLFSDOTTIR RUPERT               467 DAUGHERTY LOCKS                                                   GERMANTOWN                    NJ07001    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJLKH8O12   00NJLKH8O12 00111409480705NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021STRACKE             STRACKE TILLMAN                    59443 ADITYA FORD                                                     GERMANTOWN                    NJ07001    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJLKH8O13   00NJLKH8O13 00111409480710NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021KRIS                KRIS ALEXANDER                     205 RAHSAAN WELLS                                                     GERMANTOWN                    NJ07001    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJLKH8O14   00NJLKH8O14 00111409480714NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021HERZOG              HERZOG MINNIE                      630 ZULAUF WALK                                                       GERMANTOWN                    NJ07001    FER0012                       NJ1234                        00000000          00000000          000000000000   D
