NJJGH8P01   00NJJGH8P01 00111409287435NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021CASPER              CASPER MAKENZIE                    512 BOGISICH HAVEN                                                    GERMANTOWN                    NJ07001    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJJGH8P02   00NJJGH8P02 00111409287440NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021WIZA                WIZA TONY                          581 STEUBER MILLS                                                     GERMANTOWN                    NJ07001    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJJGH8P03   00NJJGH8P03 00111409287442NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021MCGLYNN             MCGLYNN DANIELLA                   333 KOCH STATION                                                      GERMANTOWN                    NJ07001    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJJGH8P04   00NJJGH8P04 00111409287448NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021STROMAN             STROMAN FOSTER                     13540 GRAYSON COVES                                                   GERMANTOWN                    NJ07001    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJJGH8P05   00NJJGH8P05 00111409287451NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021CASPER              CASPER AILEEN                      3159 NETTIE CLIFFS                                                    GERMANTOWN                    NJ07001    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJJGH8P06   00NJJGH8P06 00111409287457NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021DUBUQUE             DUBUQUE LAZARO                     8840 SID GLENS                                                        GERMANTOWN                    NJ07001    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJJGH8P07   00NJJGH8P07 00111409287459NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021MAYER               MAYER VLADIMIR                     96459 KILBACK UNION                                                   GERMANTOWN                    NJ07001    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJJGH8P08   00NJJGH8P08 00111409287462NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021RODRIGUEZ           RODRIGUEZ CHELSEA                  250 CLEO CREST                                                        GERMANTOWN                    NJ07001    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJJGH8P09   00NJJGH8P09 00111409287467NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021SCHIMMEL            SCHIMMEL ORIE                      522 DAMIAN MOUNT                                                      GERMANTOWN                    NJ07001    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJJGH8P10   00NJJGH8P10 00111409287470NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021NIENOW              NIENOW HARLEY                      062 LANG OVAL                                                         GERMANTOWN                    NJ07001    FER0012                       NJ1234                        00000000          00000000          000000000000   D
