NJV3XCP1    00NJV3XCP1  00113079818643NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021OREILLY             OREILLY JAYCEE                     49546 MARIANO CLIFFS                                                  NEWARK                        NJ07114    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJV3XCP2    00NJV3XCP2  00113079818646NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021ERDMAN              ERDMAN YESENIA                     473 DINO ISLE                                                         NEWARK                        NJ07114    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJV3XCP3    00NJV3XCP3  00113079818650NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021MOSCISKI            MOSCISKI KYLER                     7973 GAYLORD COURT                                                    NEWARK                        NJ07114    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJV3XCP4    00NJV3XCP4  00113079818655NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021FRITSCH             FRITSCH SYDNEE                     5101 RIPPIN MEWS                                                      NEWARK                        NJ07114    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJV3XCP5    00NJV3XCP5  00113079818658NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021SENGER              SENGER LINNEA                      75554 COLT PATH                                                       NEWARK                        NJ07114    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJV3XCP6    00NJV3XCP6  00113079818665NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021WIEGAND             WIEGAND RYLEE                      47618 THOMPSON PRAIRIE                                                NEWARK                        NJ07114    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJV3XCP7    00NJV3XCP7  00113079818669NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021LESCH               LESCH EMELIA                       30541 JERRELL SKYWAY                                                  NEWARK                        NJ07114    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJV3XCP8    00NJV3XCP8  00113079818671NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021BODE                BODE JANAE                         74490 LYNCH FORGE                                                     NEWARK                        NJ07114    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJV3XCP9    00NJV3XCP9  00113079818674NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021WELCH               WELCH BEAULAH                      95753 ROWE PARKWAY                                                    NEWARK                        NJ07114    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJV3XCP10   00NJV3XCP10 00113079818678NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021BODE                BODE GILDA                         833 ELLA ROADS                                                        NEWARK                        NJ07114    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJV3XCP11   00NJV3XCP11 00113079818685NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021OBERBRUNNER         OBERBRUNNER CECILIA                1440 OREILLY COVES                                                    NEWARK                        NJ07114    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJV3XCP12   00NJV3XCP12 00113079818689NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021OSINSKI             OSINSKI GARRY                      786 WEST GREEN                                                        NEWARK                        NJ07114    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJV3XCP13   00NJV3XCP13 00113079818691NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021HUELS               HUELS EMMY                         95230 MERVIN ORCHARD                                                  NEWARK                        NJ07114    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJV3XCP14   00NJV3XCP14 00113079818696NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021POWLOWSKI           POWLOWSKI HOUSTON                  4433 SCHOWALTER DRIVE                                                 NEWARK                        NJ07114    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJV3XCP15   00NJV3XCP15 00113079818701NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021WEIMANN             WEIMANN JAN                        3852 MATTIE ISLE                                                      NEWARK                        NJ07114    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJV3XCP16   00NJV3XCP16 00113079818702NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021BOEHM               BOEHM MADELINE                     1016 BROWN SQUARES                                                    NEWARK                        NJ07114    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJV3XCP17   00NJV3XCP17 00113079818709NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021NIKOLAUS            NIKOLAUS TIARA                     3983 JOHNPAUL TURNPIKE                                                NEWARK                        NJ07114    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJV3XCP18   00NJV3XCP18 00113079818711NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021WILKINSON           WILKINSON CHELSEY                  573 JONES PASS                                                        NEWARK                        NJ07114    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJV3XCP19   00NJV3XCP19 00113079818717NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021FRIESEN             FRIESEN ARDELLA                    2476 SCHULTZ ALLEY                                                    NEWARK                        NJ07114    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJV3XCP20   00NJV3XCP20 00113079818718NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021KASSULKE            KASSULKE KILEY                     8021 EBERT EXPRESSWAY                                                 NEWARK                        NJ07114    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJV3XCP21   00NJV3XCP21 00113079818724NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021RUTHERFORD          RUTHERFORD LAURETTA                09811 SAMANTHA GREEN                                                  NEWARK                        NJ07114    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJV3XCP22   00NJV3XCP22 00113079818727NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021GUSIKOWSKI          GUSIKOWSKI FERMIN                  03974 BONITA MEADOWS                                                  NEWARK                        NJ07114    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJV3XCP23   00NJV3XCP23 00113079818731NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021FRIESEN             FRIESEN LUDWIG                     1576 MOHR SQUARES                                                     NEWARK                        NJ07114    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJV3XCP24   00NJV3XCP24 00113079818734NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021ULLRICH             ULLRICH CLAUDE                     144 MOZELL PLAINS                                                     NEWARK                        NJ07114    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJV3XCP25   00NJV3XCP25 00113079818739NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021RATH                RATH MYRIAM                        02852 LUBOWITZ WELL                                                   NEWARK                        NJ07114    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJV3XCP26   00NJV3XCP26 00113079818744NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021STANTON             STANTON AUTUMN                     4728 ZITA LANDING                                                     NEWARK                        NJ07114    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJV3XCP27   00NJV3XCP27 00113079818748NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021ZEMLAK              ZEMLAK MAGDALENA                   012 MAC FLAT                                                          NEWARK                        NJ07114    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJV3XCP28   00NJV3XCP28 00113079818751NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021KOZEY               KOZEY MANUEL                       9657 GREENFELDER CLIFF                                                NEWARK                        NJ07114    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJV3XCP29   00NJV3XCP29 00113079818755NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021CHAMPLIN            CHAMPLIN NYASIA                    858 SETH HILL                                                         NEWARK                        NJ07114    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJV3XCP30   00NJV3XCP30 00113079818759NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021DURGAN              DURGAN WILL                        32895 QUENTIN LOCKS                                                   NEWARK                        NJ07114    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJV3XCP31   00NJV3XCP31 00113079818764NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021MUELLER             MUELLER FRANK                      832 EDNA DALE                                                         NEWARK                        NJ07114    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJV3XCP32   00NJV3XCP32 00113079818768NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021REINGER             REINGER LENORA                     3230 DELORES MOUNT                                                    NEWARK                        NJ07114    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJV3XCP33   00NJV3XCP33 00113079818771NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021MILLER              MILLER AYLIN                       90249 NOEMI MALL                                                      NEWARK                        NJ07114    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJV3XCP34   00NJV3XCP34 00113079818775NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021GLOVER              GLOVER ALFONSO                     3416 FERRY GARDENS                                                    NEWARK                        NJ07114    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJV3XCP35   00NJV3XCP35 00113079818778NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021LARKIN              LARKIN SHAD                        3276 REYNOLDS ISLAND                                                  NEWARK                        NJ07114    FER0012                       NJ1234                        00000000          00000000          000000000000   D
