NJKLOP1     00NJKLOP1   00113079100277NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021HOPPE               HOPPE FINN                         613 ALANA CRESCENT                                                    NEWARK                        NJ07114    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJKLOP3     00NJKLOP3   00113079100285NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021EMMERICH            EMMERICH VERGIE                    220 SWANIAWSKI KNOLLS                                                 NEWARK                        NJ07114    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJKLOP4     00NJKLOP4   00113079100290NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021SCHMELER            SCHMELER WALKER                    31475 ELYSE CURVE                                                     NEWARK                        NJ07114    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJKLOP5     00NJKLOP5   00113079100202NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021ARMSTRONG           ARMSTRONG TABITHA                  47028 STREICH INLET                                                   NEWARK                        NJ07114    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJKLOP9     00NJKLOP9   00113079100219NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021SCHILLER            SCHILLER THALIA                    542 STEPHANY GARDEN                                                   NEWARK                        NJ07114    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJKLOP2     00NJKLOP2   00113079100229NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021BINS                BINS JOHNATHON                     9501 WAELCHI ROADS                                                    NEWARK                        NJ07114    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJKLOP6     00NJKLOP6   00113079100245NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021WATSICA             WATSICA REECE                      859 CONNOR MANORS                                                     NEWARK                        NJ07114    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJKLOP7     00NJKLOP7   00113079100250NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021COLE                COLE TERRY                         653 SPENCER ROUTE                                                     NEWARK                        NJ07114    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJKLOP8     00NJKLOP8   00113079100255NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021TREUTEL             TREUTEL CAROLANNE                  6242 SCHNEIDER CLIFFS                                                 NEWARK                        NJ07114    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJKLOP10    00NJKLOP10  00113079100265NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021CRIST               CRIST LUCIOUS                      8285 MAXIME SPRINGS                                                   NEWARK                        NJ07114    FER0012                       NJ1234                        00000000          00000000          000000000000   D
