NJZNMBP1    00NJZNMBP1  00111409273936NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021JACOBS              JACOBS MEREDITH                    5609 RONALDO FREEWAY                                                  GERMANTOWN                    NJ07001    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJZNMBP2    00NJZNMBP2  00111409273939NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021LARKIN              LARKIN AMIRA                       542 LOCKMAN EXTENSION                                                 GERMANTOWN                    NJ07001    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJZNMBP3    00NJZNMBP3  00111409273948NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021SENGER              SENGER MAGDALEN                    1359 JILLIAN LODGE                                                    GERMANTOWN                    NJ07001    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJZNMBP4    00NJZNMBP4  00111409273953NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021SENGER              SENGER IRMA                        35782 PRESLEY LODGE                                                   GERMANTOWN                    NJ07001    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJZNMBP5    00NJZNMBP5  00111409273956NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021REYNOLDS            REYNOLDS ZECHARIAH                 4136 ANABELLE RUE                                                     GERMANTOWN                    NJ07001    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJZNMBP6    00NJZNMBP6  00111409273963NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021RUNOLFSSON          RUNOLFSSON EUGENE                  2360 DERRICK THROUGHWAY                                               GERMANTOWN                    NJ07001    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJZNMBP7    00NJZNMBP7  00111409273965NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021ZULAUF              ZULAUF JAQUELINE                   791 WIEGAND GLENS                                                     GERMANTOWN                    NJ07001    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJZNMBP8    00NJZNMBP8  00111409273969NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021SATTERFIELD         SATTERFIELD KELLY                  759 CLETUS STREET                                                     GERMANTOWN                    NJ07001    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJZNMBP9    00NJZNMBP9  00111409273976NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021SANFORD             SANFORD GILBERT                    73152 LONNIE FERRY                                                    GERMANTOWN                    NJ07001    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJZNMBP10   00NJZNMBP10 00111409273980NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021SCHADEN             SCHADEN MILO                       784 HETTINGER RUN                                                     GERMANTOWN                    NJ07001    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJZNMBP11   00NJZNMBP11 00111409273984NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021GUTKOWSKI           GUTKOWSKI STELLA                   0482 BRADTKE PORTS                                                    GERMANTOWN                    NJ07001    FER0012                       NJ1234                        00000000          00000000          000000000000   D
