NJC5FP1     00NJC5FP1   00113080002877NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021MOEN                MOEN ASHLEY                        6298 ANDRES CROSSROAD                                                 NEWARK                        NJ07114    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJC5FP2     00NJC5FP2   00113080002885NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021JAKUBOWSKI          JAKUBOWSKI KOLE                    9499 BAILEE ISLE                                                      NEWARK                        NJ07114    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJC5FP3     00NJC5FP3   00113080002886NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021HARRIS              HARRIS LAISHA                      617 LETA CREEK                                                        NEWARK                        NJ07114    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJC5FP4     00NJC5FP4   00113080002893NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021HAHN                HAHN MAGDALEN                      5479 NOEMIE MANOR                                                     NEWARK                        NJ07114    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJC5FP5     00NJC5FP5   00113080002897NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021PURDY               PURDY TRENTON                      306 POLLICH ESTATES                                                   NEWARK                        NJ07114    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJC5FP6     00NJC5FP6   00113080002902NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021DUBUQUE             DUBUQUE MARJORY                    6759 CASPER STREAM                                                    NEWARK                        NJ07114    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJC5FP7     00NJC5FP7   00113080002906NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021YUNDT               YUNDT MURIEL                       7036 SYBLE FORD                                                       NEWARK                        NJ07114    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJC5FP8     00NJC5FP8   00113080002911NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021GREENHOLT           GREENHOLT BERNARDO                 57656 AARON CROSSROAD                                                 NEWARK                        NJ07114    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJC5FP9     00NJC5FP9   00113080002919NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021BEAHAN              BEAHAN KACEY                       885 JEWELL TURNPIKE                                                   NEWARK                        NJ07114    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJC5FP10    00NJC5FP10  00113080002923NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021ADAMS               ADAMS COLT                         01895 LILYAN PORTS                                                    NEWARK                        NJ07114    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJC5FP11    00NJC5FP11  00113080002930NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021HESSEL              HESSEL LENNIE                      385 JADON FLAT                                                        NEWARK                        NJ07114    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJC5FP12    00NJC5FP12  00113080002935NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021OKON                OKON FAUSTO                        444 FARRELL JUNCTIONS                                                 NEWARK                        NJ07114    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJC5FP13    00NJC5FP13  00113080002937NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021WALKER              WALKER JUNIUS                      772 BRICE VIEWS                                                       NEWARK                        NJ07114    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJC5FP14    00NJC5FP14  00113080002945NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021LARKIN              LARKIN DAGMAR                      7807 KAUTZER NECK                                                     NEWARK                        NJ07114    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJC5FP15    00NJC5FP15  00113080002948NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021AUER                AUER KEELEY                        13454 PARISIAN DAM                                                    NEWARK                        NJ07114    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJC5FP16    00NJC5FP16  00113080002952NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021OCONNER             OCONNER NATHANIEL                  0617 EVA GATEWAY                                                      NEWARK                        NJ07114    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJC5FP17    00NJC5FP17  00113080002956NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021OKUNEVA             OKUNEVA DAWSON                     573 GRANT HAVEN                                                       NEWARK                        NJ07114    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJC5FP18    00NJC5FP18  00113080002964NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021GRIMES              GRIMES LETA                        44871 HAND INLET                                                      NEWARK                        NJ07114    FER0012                       NJ1234                        00000000          00000000          000000000000   D
