NJSEQ7P1    00NJSEQ7P1  00113080315493NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021KAUTZER             KAUTZER EMELY                      79095 KARA SPRING                                                     NEWARK                        NJ07114    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJSEQ7P2    00NJSEQ7P2  00113080315499NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021KAUTZER             KAUTZER EMELY                      79095 KARA SPRING                                                     NEWARK                        NJ07114    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJSEQ7P3    00NJSEQ7P3  00113080315504NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021KAUTZER             KAUTZER EMELY                      79095 KARA SPRING                                                     NEWARK                        NJ07114    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJSEQ7P4    00NJSEQ7P4  00113080315506NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021KAUTZER             KAUTZER EMELY                      79095 KARA SPRING                                                     NEWARK                        NJ07114    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJSEQ7P5    00NJSEQ7P5  00113080315514NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021KAUTZER             KAUTZER EMELY                      79095 KARA SPRING                                                     NEWARK                        NJ07114    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJSEQ7P6    00NJSEQ7P6  00113080315518NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021KAUTZER             KAUTZER EMELY                      79095 KARA SPRING                                                     NEWARK                        NJ07114    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJSEQ7P7    00NJSEQ7P7  00113080315521NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021KAUTZER             KAUTZER EMELY                      79095 KARA SPRING                                                     NEWARK                        NJ07114    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJSEQ7P8    00NJSEQ7P8  00113080315526NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021KAUTZER             KAUTZER EMELY                      79095 KARA SPRING                                                     NEWARK                        NJ07114    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJSEQ7P9    00NJSEQ7P9  00113080315531NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021KAUTZER             KAUTZER EMELY                      79095 KARA SPRING                                                     NEWARK                        NJ07114    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJSEQ7P10   00NJSEQ7P10 00113080315537NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021KAUTZER             KAUTZER EMELY                      79095 KARA SPRING                                                     NEWARK                        NJ07114    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJSEQ7P11   00NJSEQ7P11 00113080315541NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021KAUTZER             KAUTZER EMELY                      79095 KARA SPRING                                                     NEWARK                        NJ07114    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJSEQ7P12   00NJSEQ7P12 00113080315545NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021KAUTZER             KAUTZER EMELY                      79095 KARA SPRING                                                     NEWARK                        NJ07114    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJSEQ7P13   00NJSEQ7P13 00113080315550NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021KAUTZER             KAUTZER EMELY                      79095 KARA SPRING                                                     NEWARK                        NJ07114    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJSEQ7P14   00NJSEQ7P14 00113080315557NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021KAUTZER             KAUTZER EMELY                      79095 KARA SPRING                                                     NEWARK                        NJ07114    FER0012                       NJ1234                        00000000          00000000          000000000000   D
