NJS2W3N1    00NJS2W3N1  00113080722221NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021MOORE               MOORE ALBA                         243 SWANIAWSKI WALKS                                                  NEWARK                        NJ07114    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJS2W3N2    00NJS2W3N2  00113080722225NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021MAYER               MAYER ESTRELLA                     7087 WALTON MISSION                                                   NEWARK                        NJ07114    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJS2W3N3    00NJS2W3N3  00113080722231NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021LUEILWITZ           LUEILWITZ FAUSTO                   9250 HEANEY MOUNTAIN                                                  NEWARK                        NJ07114    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJS2W3N4    00NJS2W3N4  00113080722235NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021WATERS              WATERS JOANNY                      7732 JASON FALLS                                                      NEWARK                        NJ07114    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJS2W3N5    00NJS2W3N5  00113080722236NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021HEANEY              HEANEY JARVIS                      974 BLANDA STATION                                                    NEWARK                        NJ07114    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJS2W3N6    00NJS2W3N6  00113080722240NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021WILDERMAN           WILDERMAN ANTONINA                 46052 RIPPIN STREET                                                   NEWARK                        NJ07114    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJS2W3N7    00NJS2W3N7  00113080722246NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021DANIEL              DANIEL GREYSON                     895 BOGISICH FIELDS                                                   NEWARK                        NJ07114    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJS2W3N8    00NJS2W3N8  00113080722251NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021DOYLE               DOYLE OTHA                         327 WEST CANYON                                                       NEWARK                        NJ07114    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJS2W3N9    00NJS2W3N9  00113080722254NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021TREUTEL             TREUTEL TED                        7047 KENTON COURTS                                                    NEWARK                        NJ07114    FER0012                       NJ1234                        00000000          00000000          000000000000   D
NJS2W3N10   00NJS2W3N10 00113080722259NJT2017052679838432000163201714120161412017141201729000 14822   00VAN     99945   201703310000000000000000021WOLFF               WOLFF FREDA                        64270 RUNOLFSDOTTIR FORK                                              NEWARK                        NJ07114    FER0012                       NJ1234                        00000000          00000000          000000000000   D
